pair,dims,lag_ms,n_animals,angle_minus_floor,t,p,p_bonf,mean_angle,mean_floor,estimable
CA1-V1,3,-200,13,-7.5211538461538465,-3.047861195727718,0.010124878136249077,0.10124878136249077,75.50192307692308,83.02307692307693,False
CA1-V1,3,-150,13,-15.26153846153846,-4.309510959907947,0.0010147144261279295,0.010147144261279295,67.76153846153846,83.02307692307693,False
CA1-V1,3,-100,13,-13.279615384615385,-3.274498928932098,0.006647553199806868,0.06647553199806867,69.74346153846155,83.02307692307693,False
CA1-V1,3,-70,13,-9.552307692307693,-2.7008624177959746,0.019278586892072812,0.19278586892072813,73.47076923076924,83.02307692307693,False
CA1-V1,3,-50,13,-10.703846153846154,-2.8802753488681008,0.013823528090986826,0.13823528090986825,72.31923076923077,83.02307692307693,False
CA1-V1,3,-40,13,-9.135769230769231,-2.726969872959361,0.018369258402815277,0.18369258402815278,73.88730769230769,83.02307692307693,False
CA1-V1,3,-30,13,-9.599999999999998,-3.3103227497580177,0.006220666429950652,0.06220666429950652,73.42307692307693,83.02307692307693,False
CA1-V1,3,-20,13,-9.64653846153846,-2.8392224618147477,0.014918224174644428,0.1491822417464443,73.37653846153846,83.02307692307693,False
CA1-V1,3,-10,13,-23.47730769230769,-5.174926852070464,0.0002312638119866472,0.002312638119866472,59.545769230769224,83.02307692307693,False
CA1-V1,3,10,13,-18.755,-4.885293619865339,0.0003751485041314681,0.0037514850413146806,64.26807692307692,83.02307692307693,False
CA1-V1,3,20,13,-9.177307692307693,-3.312868929001567,0.006191402456094223,0.06191402456094223,73.84576923076924,83.02307692307693,False
CA1-V1,3,30,13,-12.194230769230773,-3.937134554454609,0.001973085647889004,0.01973085647889004,70.82884615384616,83.02307692307693,False
CA1-V1,3,40,13,-9.962692307692306,-3.060014784844333,0.009898772125387475,0.09898772125387476,73.0603846153846,83.02307692307693,False
CA1-V1,3,50,13,-9.517307692307694,-3.4457031611200777,0.004843229200123951,0.04843229200123951,73.50576923076923,83.02307692307693,False
CA1-V1,3,70,13,-6.92,-2.1959151427330443,0.048490844198886225,0.48490844198886224,76.10307692307691,83.02307692307693,False
CA1-V1,3,100,13,-11.125,-4.386504105751477,0.000886126759602693,0.00886126759602693,71.89807692307693,83.02307692307693,False
CA1-V1,3,150,13,-10.87307692307692,-2.7544912591785082,0.01745642752715274,0.1745642752715274,72.15,83.02307692307693,False
CA1-V1,3,200,13,-6.129230769230768,-2.8769801345733805,0.013908371686156547,0.13908371686156548,76.89384615384614,83.02307692307693,False
CA1-V1,3,250,13,-8.075000000000001,-4.427385987804107,0.0008248535950313572,0.008248535950313572,74.94807692307693,83.02307692307693,False
CA3-DG,3,-250,5,21.890999999999995,2.0233092055312096,0.11307071732047702,1.0,73.024,51.132999999999996,True
CA3-DG,3,-200,5,14.651,1.7410746188692525,0.15664117885627615,1.0,65.78399999999999,51.132999999999996,True
CA3-DG,3,-150,5,23.756,2.168857875878698,0.09593267475834863,0.9593267475834864,74.88900000000001,51.132999999999996,True
CA3-DG,3,-100,5,23.660999999999998,1.8670943857187692,0.13528508479562637,1.0,74.79400000000001,51.132999999999996,True
CA3-DG,3,-70,5,24.041,3.5134595051106445,0.024594886968241737,0.24594886968241736,75.174,51.132999999999996,True
CA3-DG,3,-50,5,16.111999999999995,1.4830741474482008,0.21220218315668252,1.0,67.245,51.132999999999996,True
CA3-DG,3,-40,5,18.454999999999995,1.600964864642793,0.18463917270601435,1.0,69.588,51.132999999999996,True
CA3-DG,3,-30,5,10.849999999999998,1.0791018851462189,0.3412684281871585,1.0,61.983000000000004,51.132999999999996,True
CA3-DG,3,-20,5,7.468999999999999,0.9852326306552391,0.38028787121026514,1.0,58.602000000000004,51.132999999999996,True
CA3-DG,3,-10,5,-1.4579999999999997,-0.17818340110300837,0.8672390822901813,1.0,49.675,51.132999999999996,True
CA3-DG,3,10,5,-1.091000000000001,-0.09045132065838182,0.9322768901879255,1.0,50.042,51.132999999999996,True
CA3-DG,3,20,5,9.643,0.8826814410389707,0.4272633930955545,1.0,60.77600000000001,51.132999999999996,True
CA3-DG,3,30,5,3.6769999999999996,0.40211420242610235,0.7081604379248583,1.0,54.81,51.132999999999996,True
CA3-DG,3,40,5,12.25,1.177991095191887,0.30409741705193866,1.0,63.38299999999999,51.132999999999996,True
CA3-DG,3,50,5,17.537,1.8067517165170925,0.14509429816057867,1.0,68.66999999999999,51.132999999999996,True
CA3-DG,3,70,5,25.0,2.2630439728613334,0.08638917411550236,0.8638917411550235,76.133,51.132999999999996,True
CA3-DG,3,100,5,13.516000000000002,1.1331452693344395,0.320467621384344,1.0,64.649,51.132999999999996,True
CA3-DG,3,150,5,13.438999999999998,1.3479337729724208,0.24895790776335444,1.0,64.572,51.132999999999996,True
CA3-DG,3,200,5,26.756999999999998,2.8444043206099674,0.04665913976668574,0.46659139766685737,77.88999999999999,51.132999999999996,True
CA3-DG,3,250,5,22.818999999999996,2.2341429315761534,0.08919969801787574,0.8919969801787574,73.952,51.132999999999996,True
CA1-SUB,3,-250,7,-2.9550000000000005,-1.0980190580832911,0.3142941673073668,1.0,81.22714285714285,84.18214285714286,False
CA1-SUB,3,-200,7,-4.825714285714284,-2.0079590030725516,0.09141264357076412,0.9141264357076412,79.35642857142858,84.18214285714286,False
CA1-SUB,3,-150,7,-3.125714285714285,-1.292575239784019,0.243700157989898,1.0,81.05642857142857,84.18214285714286,False
CA1-SUB,3,-100,7,-3.7292857142857145,-1.1278236461661122,0.3024649287850652,1.0,80.45285714285714,84.18214285714286,False
CA1-SUB,3,-70,7,-2.0835714285714277,-1.0680300254334611,0.3265822555171703,1.0,82.09857142857143,84.18214285714286,False
CA1-SUB,3,-50,7,-5.282857142857144,-2.2979496484945554,0.061272450747055826,0.6127245074705583,78.89928571428571,84.18214285714286,False
CA1-SUB,3,-40,7,-5.032857142857141,-1.680782958269442,0.14380301405333032,1.0,79.14928571428571,84.18214285714286,False
CA1-SUB,3,-30,7,-8.946428571428573,-2.2672744067564055,0.06390644086287027,0.6390644086287027,75.2357142857143,84.18214285714286,False
CA1-SUB,3,-20,7,-7.777857142857142,-3.545350985566641,0.012140079846966126,0.12140079846966126,76.40428571428572,84.18214285714286,False
CA1-SUB,3,-10,7,-15.585714285714287,-4.177682097310539,0.005828497710360173,0.058284977103601726,68.59642857142856,84.18214285714286,False
CA1-SUB,3,10,7,-8.948571428571428,-3.3136378567940112,0.016131528701862043,0.16131528701862044,75.23357142857142,84.18214285714286,False
CA1-SUB,3,20,7,-5.250714285714286,-2.0549576475111935,0.08565217519710876,0.8565217519710876,78.93142857142857,84.18214285714286,False
CA1-SUB,3,30,7,-2.4499999999999997,-1.7912799238899746,0.12343393894551834,1.0,81.73214285714286,84.18214285714286,False
CA1-SUB,3,40,7,-1.8757142857142861,-0.9925543210800117,0.35925295471199165,1.0,82.30642857142857,84.18214285714286,False
CA1-SUB,3,50,7,-1.3849999999999991,-0.8488466511847124,0.4285275503612117,1.0,82.79714285714286,84.18214285714286,False
CA1-SUB,3,70,7,-1.3142857142857167,-0.5592560241237426,0.5962287095144798,1.0,82.86785714285713,84.18214285714286,False
CA1-SUB,3,100,7,-3.6464285714285727,-1.7211312991367755,0.13601166301468623,1.0,80.53571428571428,84.18214285714286,False
CA1-SUB,3,150,7,-2.01857142857143,-1.205713767783014,0.27331377531454304,1.0,82.16357142857143,84.18214285714286,False
CA1-SUB,3,200,7,0.4935714285714293,0.4388658459026526,0.6761211716279806,1.0,84.67571428571429,84.18214285714286,False
CA1-SUB,3,250,7,-2.337142857142856,-1.9804535706020936,0.09496421028149006,0.9496421028149006,81.845,84.18214285714286,False
RSC-SUB,3,-250,7,0.010000000000002071,0.0034522073052534216,0.9973574603785976,1.0,80.06285714285714,80.05285714285714,False
RSC-SUB,3,-200,7,-4.306428571428571,-2.1114227621563164,0.0792168773184627,0.7921687731846271,75.74642857142857,80.05285714285714,False
RSC-SUB,3,-150,7,-5.138571428571426,-1.3662708895990154,0.22084251174094224,1.0,74.91428571428571,80.05285714285714,False
RSC-SUB,3,-100,7,-8.471428571428572,-1.9608255727760682,0.0975834070035842,0.975834070035842,71.58142857142857,80.05285714285714,False
RSC-SUB,3,-70,7,-6.310714285714286,-1.980454373120765,0.0949641046526364,0.9496410465263639,73.74214285714285,80.05285714285714,False
RSC-SUB,3,-50,7,-8.337142857142856,-1.6589672236740762,0.148193766122722,1.0,71.71571428571428,80.05285714285714,False
RSC-SUB,3,-40,7,-3.2242857142857124,-0.6768682520629129,0.5237130480905197,1.0,76.82857142857145,80.05285714285714,False
RSC-SUB,3,-30,7,-10.264285714285714,-2.8291784226094454,0.029990125062257803,0.299901250622578,69.78857142857143,80.05285714285714,False
RSC-SUB,3,-20,7,-7.32642857142857,-1.580695235067009,0.16503070035562842,1.0,72.72642857142856,80.05285714285714,False
RSC-SUB,3,-10,7,-23.387857142857143,-4.073490656153971,0.006549979883227853,0.06549979883227852,56.665000000000006,80.05285714285714,False
RSC-SUB,3,10,7,-6.280714285714285,-2.1463215425815148,0.07548862386860657,0.7548862386860656,73.77214285714285,80.05285714285714,False
RSC-SUB,3,20,7,-7.496428571428571,-2.118515286292492,0.07844420549665432,0.7844420549665432,72.55642857142857,80.05285714285714,False
RSC-SUB,3,30,7,-4.907142857142858,-1.5243292969815265,0.17826521856582542,1.0,75.14571428571429,80.05285714285714,False
RSC-SUB,3,40,7,-10.935714285714287,-2.6840120518689363,0.036341351204800545,0.3634135120480054,69.11714285714285,80.05285714285714,False
RSC-SUB,3,50,7,-7.575714285714285,-2.403679390136433,0.053028397503254804,0.5302839750325481,72.47714285714287,80.05285714285714,False
RSC-SUB,3,70,7,-1.745714285714285,-0.9061970486139536,0.3997586971539915,1.0,78.30714285714285,80.05285714285714,False
RSC-SUB,3,100,7,-3.7749999999999995,-1.172866431999385,0.285300488135428,1.0,76.27785714285716,80.05285714285714,False
RSC-SUB,3,150,7,-2.6657142857142846,-0.7534944349293882,0.4796658058801677,1.0,77.38714285714286,80.05285714285714,False
RSC-SUB,3,200,7,-4.519285714285714,-1.8138997912941581,0.11962701472313515,1.0,75.53357142857143,80.05285714285714,False
RSC-SUB,3,250,7,-6.572142857142856,-1.6541078578328574,0.14918923903981518,1.0,73.48071428571428,80.05285714285714,False
V1-RSC,3,-250,9,11.921666666666665,2.3404547916269136,0.047382037821401234,0.47382037821401235,78.83333333333334,66.91166666666666,True
V1-RSC,3,-200,9,1.8627777777777763,0.36723070475053116,0.7229714265947084,1.0,68.77444444444444,66.91166666666666,True
V1-RSC,3,-150,9,3.3838888888888885,0.6728581165396814,0.519996391016788,1.0,70.29555555555555,66.91166666666666,True
V1-RSC,3,-100,9,6.5311111111111115,0.9613210368090814,0.3645421662097215,1.0,73.44277777777779,66.91166666666666,True
V1-RSC,3,-70,9,-1.9405555555555547,-0.34234272923331616,0.7409134738824458,1.0,64.9711111111111,66.91166666666666,True
V1-RSC,3,-50,9,-6.274444444444443,-1.058277821479353,0.3208338410866323,1.0,60.63722222222222,66.91166666666666,True
V1-RSC,3,-40,9,-7.736666666666666,-1.2789822368520087,0.23675291199272236,1.0,59.175,66.91166666666666,True
V1-RSC,3,-30,9,-10.853333333333332,-1.8763509545962267,0.09745086990598811,0.9745086990598811,56.05833333333334,66.91166666666666,True
V1-RSC,3,-20,9,-14.825555555555557,-2.4904458337792135,0.03749616979259522,0.37496169792595224,52.08611111111111,66.91166666666666,True
V1-RSC,3,-10,9,-26.36,-4.255770017184675,0.00277729607210365,0.0277729607210365,40.55166666666667,66.91166666666666,True
V1-RSC,3,10,9,-25.164444444444445,-3.50399677911178,0.008031902439342984,0.08031902439342985,41.74722222222222,66.91166666666666,True
V1-RSC,3,20,9,-9.250555555555557,-1.189819466159085,0.26822748064683777,1.0,57.66111111111111,66.91166666666666,True
V1-RSC,3,30,9,-11.858333333333334,-2.140441609602353,0.06473186861151603,0.6473186861151603,55.05333333333334,66.91166666666666,True
V1-RSC,3,40,9,-5.720000000000002,-0.7654856787776264,0.46596376735330025,1.0,61.19166666666666,66.91166666666666,True
V1-RSC,3,50,9,-5.927222222222223,-0.7981883923059963,0.44780505161428175,1.0,60.98444444444445,66.91166666666666,True
V1-RSC,3,70,9,-0.3788888888888885,-0.05321765142991847,0.9588634158675722,1.0,66.53277777777778,66.91166666666666,True
V1-RSC,3,100,9,4.8661111111111115,1.0053986163811537,0.34414260601901664,1.0,71.77777777777779,66.91166666666666,True
V1-RSC,3,150,9,8.370000000000001,1.5887518926088569,0.15077932537208924,1.0,75.28166666666667,66.91166666666666,True
V1-RSC,3,200,9,7.063888888888888,1.084918279384078,0.30956659102948786,1.0,73.97555555555556,66.91166666666666,True
V1-RSC,3,250,9,13.535555555555556,2.17294633698145,0.06153530550694041,0.6153530550694041,80.44722222222222,66.91166666666666,True
